id,left,top,right,bottom,_mean,Chlorideme,Fluorideme,Hardnessme,SARmean,Sulfatemea,TDSmean,WellDepthm,Joined lay,LR_prob_Y,NBC_prob_Y,LR_pred_Y,label_NBCpred
489,-76481.6786,1133752.617,-71653.6466,1128924.585,92.21738731,92.21738731,1.375567944,59.09493038,32.86920002,172.8803302,805.0838335,462.401359,2,,,,
490,-76481.6786,1128924.585,-71653.6466,1124096.553,107.985719,107.985719,1.547760766,54.33807616,37.21657805,180.0736998,876.474711,458.9466726,0,,,,
491,-76481.6786,1124096.553,-71653.6466,1119268.521,120.4436171,120.4436171,1.69895726,50.94785403,40.30059178,185.9761907,932.9133721,456.5744871,0,,,,
492,-76481.6786,1119268.521,-71653.6466,1114440.489,121.7012458,121.7012458,1.78056661,51.24907195,41.14324539,183.4452557,943.2432653,469.3536988,2,,,,
493,-76481.6786,1114440.489,-71653.6466,1109612.457,119.7589704,119.7589704,1.853659822,52.20225207,42.63889926,181.176409,959.4378117,506.160422,0,,,,
494,-76481.6786,1109612.457,-71653.6466,1104784.425,117.9811532,117.9811532,1.949679742,51.94172974,45.89273094,185.5888837,1006.104976,566.0934008,2,,,,
495,-76481.6786,1104784.425,-71653.6466,1099956.393,131.7765322,131.7765322,2.026349656,57.42063705,44.45180231,209.2362439,1039.320895,597.7419384,0,,,,
496,-76481.6786,1099956.393,-71653.6466,1095128.361,143.7152076,143.7152076,2.081247414,62.90580192,42.34024409,235.4448565,1065.297219,621.7027303,0,,,,
497,-76481.6786,1095128.361,-71653.6466,1090300.329,135.5805753,135.5805753,2.003528759,67.96843658,39.86075334,240.8807572,1035.657159,604.63453,4,,,,
498,-76481.6786,1090300.329,-71653.6466,1085472.297,120.4100808,120.4100808,1.892121471,71.10471659,37.95296072,240.2075406,992.5012915,586.4765006,1,,,,
499,-76481.6786,1085472.297,-71653.6466,1080644.265,110.0806361,110.0806361,1.836210559,70.58717585,37.68084721,245.2593344,979.5127428,602.055059,1,,,,
500,-76481.6786,1080644.265,-71653.6466,1075816.233,104.2700022,104.2700022,1.812322935,68.18208141,38.03901547,252.6413658,984.1697399,634.2937483,0,,,,
501,-76481.6786,1075816.233,-71653.6466,1070988.201,101.8337076,101.8337076,1.809002465,64.70982194,38.92899722,265.3991234,1005.760032,679.6030065,1,,,,
502,-76481.6786,1070988.201,-71653.6466,1066160.169,100.8357279,100.8357279,1.829032099,58.59397966,41.33420912,290.1457941,1050.201855,745.5036698,0,,,,
503,-76481.6786,1066160.169,-71653.6466,1061332.137,98.99319884,98.99319884,1.85544537,51.62747777,44.44667863,316.8521581,1096.285836,808.6855337,0,,,,
504,-76481.6786,1061332.137,-71653.6466,1056504.105,95.73537688,95.73537688,2.042356531,41.1630512,50.68480976,363.6201832,1187.595016,877.457023,1,,,,
505,-76481.6786,1056504.105,-71653.6466,1051676.073,93.9743558,93.9743558,2.138862587,35.70400201,53.90563266,387.1990229,1233.518292,908.7856835,0,0.961821169,0.911271043,1,1
506,-76481.6786,1051676.073,-71653.6466,1046848.041,93.50455978,93.50455978,1.877365254,46.34648097,47.16380639,320.6115611,1100.284239,822.751927,0,,,,
507,-76481.6786,1046848.041,-71653.6466,1042020.009,92.12548107,92.12548107,1.997287622,36.1307993,51.94158088,310.4414647,1104.159684,925.8078306,4,,,,
508,-76481.6786,1042020.009,-71653.6466,1037191.977,91.72524491,91.72524491,1.910968661,46.9826916,46.77409916,293.4385857,1063.380563,826.2464485,1,,,,
509,-76481.6786,1037191.977,-71653.6466,1032363.945,91.22720503,91.22720503,1.949491691,52.18050457,44.23668869,284.0163837,1050.649341,776.5977507,1,,,,
510,-76481.6786,1032363.945,-71653.6466,1027535.913,90.47097555,90.47097555,2.092398072,49.21537021,45.41915633,285.3297373,1069.249632,799.2772426,4,,,,
511,-76481.6786,1027535.913,-71653.6466,1022707.881,91.65483717,91.65483717,2.028060316,55.00913383,43.72416097,279.0393831,1053.566768,758.5587605,0.800000012,,,,
512,-76481.6786,1022707.881,-71653.6466,1017879.849,91.97280492,91.97280492,1.906398799,61.97495949,41.57444325,270.8606568,1027.942426,704.0314015,1,,,,
513,-76481.6786,1017879.849,-71653.6466,1013051.817,91.0920266,91.0920266,1.817741951,65.56009941,40.44913662,265.423598,1010.246809,667.4281385,0,,,,
514,-76481.6786,1013051.817,-71653.6466,1008223.785,90.27876312,90.27876312,1.761319678,66.53051412,40.101377,262.2586265,1001.238133,645.0660058,1,,,,
515,-76481.6786,1008223.785,-71653.6466,1003395.753,90.06060885,90.06060885,1.732323944,65.8237698,40.24730969,260.6480864,999.2878716,633.7414576,1,,,,
516,-76481.6786,1003395.753,-71653.6466,998567.7206,90.88382272,90.88382272,1.722135817,65.08339635,40.42069841,260.5716849,1001.740293,627.3546575,1,,,,
517,-76481.6786,998567.7206,-71653.6466,993739.6886,93.03251374,93.03251374,1.722912328,65.57750867,40.27763594,262.2993151,1006.723243,620.7678494,0,,,,
518,-76481.6786,993739.6886,-71653.6466,988911.6566,95.80544729,95.80544729,1.724874166,67.11256441,39.86910995,264.4925188,1011.374117,613.6076585,1,,,,
519,-76481.6786,988911.6566,-71653.6466,984083.6246,97.96423935,97.96423935,1.719275486,69.03562397,39.33705114,265.2208973,1011.8488,607.0887067,1,,,,
520,-76481.6786,984083.6246,-71653.6466,979255.5926,99.02611848,99.02611848,1.71517577,70.0414144,39.06191758,265.6382054,1012.040336,602.7202616,1,,,,
521,-71653.6466,1196517.033,-66825.6146,1191689.001,23.50489958,23.50489958,0.624740598,42.59614238,16.4600192,54.24372496,383.0820016,359.8957619,1,,,,
522,-71653.6466,1191689.001,-66825.6146,1186860.969,24.10891024,24.10891024,0.86198863,35.15105675,23.93361736,55.4505949,451.6853358,353.3320536,1,,,,
523,-71653.6466,1186860.969,-66825.6146,1182032.937,29.24022299,29.24022299,1.179850699,24.84879118,32.71537532,65.04101143,540.8665661,375.2155338,1,0.183345669,0.080738946,0,0
524,-71653.6466,1182032.937,-66825.6146,1177204.905,54.64570887,54.64570887,0.929742598,35.06363867,32.69305799,77.34445039,567.8295208,516.4513089,1,,,,
525,-71653.6466,1177204.905,-66825.6146,1172376.873,53.87545374,53.87545374,0.996540806,20.71037904,44.2283347,72.63437974,656.0191684,485.4352317,1,0.067312526,0.230091353,0,0
526,-71653.6466,1172376.873,-66825.6146,1167548.841,75.22108214,75.22108214,0.960638906,35.01786976,37.81747081,87.5107701,653.8852461,550.5782035,1,,,,
527,-71653.6466,1167548.841,-66825.6146,1162720.809,65.17136736,65.17136736,0.916372692,45.37401448,33.36431673,112.6294306,625.3819179,636.3133502,1,,,,
528,-71653.6466,1162720.809,-66825.6146,1157892.777,60.09344949,60.09344949,1.00062742,45.35288553,33.34184597,165.573829,709.2619227,658.9855044,1,,,,
529,-71653.6466,1157892.777,-66825.6146,1153064.745,62.89769898,62.89769898,1.287640144,34.47813868,35.83912918,285.5912156,978.3288332,725.0281522,1,0.257567185,0.34809403,1,0
530,-71653.6466,1153064.745,-66825.6146,1148236.713,97.7611311,97.7611311,1.440699691,41.24284561,38.74761273,439.2355202,1250.922963,637.0548012,1,,,,
531,-71653.6466,1148236.713,-66825.6146,1143408.681,78.64896821,78.64896821,1.204340268,54.48071095,31.49188769,252.197543,880.3555995,561.8703995,0,,,,
532,-71653.6466,1143408.681,-66825.6146,1138580.649,76.83189315,76.83189315,1.189697087,59.21703984,29.9150849,192.4399299,778.6850953,536.4198515,0,,,,
533,-71653.6466,1138580.649,-66825.6146,1133752.617,83.3486185,83.3486185,1.260327566,60.38851651,30.96288302,176.809258,775.4440298,529.2776103,2,,,,
534,-71653.6466,1133752.617,-66825.6146,1128924.585,94.07668847,94.07668847,1.369723742,59.6466764,33.18037067,174.5890293,808.0041661,524.7229904,2,,,,
535,-71653.6466,1128924.585,-66825.6146,1124096.553,107.3645094,107.3645094,1.494404732,58.01488984,35.75383762,177.4200083,855.4680728,519.7075414,0,,,,
536,-71653.6466,1124096.553,-66825.6146,1119268.521,122.5120608,122.5120608,1.616872961,56.70016919,38.08973773,181.2986885,905.8241175,520.6591878,2,,,,
537,-71653.6466,1119268.521,-66825.6146,1114440.489,141.1118368,141.1118368,1.73435569,56.32495311,40.16858705,185.1857303,959.258748,536.6517,2,,,,
538,-71653.6466,1114440.489,-66825.6146,1109612.457,163.7167766,163.7167766,1.869391375,56.24905301,42.59267356,192.7802869,1027.004393,573.6493029,2,,,,
539,-71653.6466,1109612.457,-66825.6146,1104784.425,180.4995757,180.4995757,2.0770548,55.25326672,45.66161626,214.0274172,1110.795752,640.0586673,2,,,,
540,-71653.6466,1104784.425,-66825.6146,1099956.393,207.2408757,207.2408757,2.56334997,48.98710138,52.17877748,269.821402,1283.287315,789.1403304,2,,,,
541,-71653.6466,1099956.393,-66825.6146,1095128.361,227.5601384,227.5601384,2.95510797,39.08497507,57.83960886,327.3742421,1439.800216,961.3118637,1,0.979970879,0.957304556,1,1
542,-71653.6466,1095128.361,-66825.6146,1090300.329,180.921022,180.921022,2.447002192,53.38090906,48.75832316,285.5589092,1236.329423,812.0947124,1,,,,
543,-71653.6466,1090300.329,-66825.6146,1085472.297,138.5951423,138.5951423,2.012801784,65.89594709,41.28565871,254.2617934,1065.771658,703.2228619,1,,,,
544,-71653.6466,1085472.297,-66825.6146,1080644.265,126.2742262,126.2742262,1.959664168,66.57332713,41.16670121,266.6045226,1059.427745,756.4231716,0,,,,
545,-71653.6466,1080644.265,-66825.6146,1075816.233,123.2033603,123.2033603,1.971096447,65.04123931,41.39096584,281.087462,1081.673428,818.2118996,1,,,,
546,-71653.6466,1075816.233,-66825.6146,1070988.201,124.5714649,124.5714649,1.994003348,63.38609118,40.60571923,300.4707961,1125.510385,864.9637358,1,,,,
547,-71653.6466,1070988.201,-66825.6146,1066160.169,120.9736887,120.9736887,2.096994544,48.20390608,46.66879614,359.2389467,1224.61748,953.8142484,0.5,,,,
548,-71653.6466,1066160.169,-66825.6146,1061332.137,109.1682522,109.1682522,2.058189049,29.14282553,54.28718438,408.119817,1290.462033,1098.325316,0,0.917071445,0.861545785,1,1
549,-71653.6466,1061332.137,-66825.6146,1056504.105,107.2563858,107.2563858,2.115864164,36.89863195,52.65759375,381.4223945,1247.800149,987.1647518,1,,,,
550,-71653.6466,1056504.105,-66825.6146,1051676.073,105.0137595,105.0137595,2.164879943,39.41169342,52.68876311,372.1780056,1233.543242,934.0546474,0.800000012,,,,
551,-71653.6466,1051676.073,-66825.6146,1046848.041,106.7163431,106.7163431,1.976127451,50.27881162,46.74462816,316.6592458,1128.658446,851.9421309,0,,,,
552,-71653.6466,1046848.041,-66825.6146,1042020.009,106.3124363,106.3124363,1.967680511,51.93955128,45.90768924,299.2886556,1101.637581,843.9843238,4,,,,
553,-71653.6466,1042020.009,-66825.6146,1037191.977,106.4529068,106.4529068,1.994872293,53.94460558,45.15092504,291.8573631,1093.868031,832.4729485,1,,,,
554,-71653.6466,1037191.977,-66825.6146,1032363.945,108.1874301,108.1874301,2.069237277,55.6756512,44.67474082,289.5640608,1101.893048,827.8385135,1,,,,
555,-71653.6466,1032363.945,-66825.6146,1027535.913,111.9710749,111.9710749,2.189734456,55.95325461,45.10141084,292.5716877,1127.41476,844.3846122,1,,,,
556,-71653.6466,1027535.913,-66825.6146,1022707.881,112.55046,112.55046,2.202561585,57.90720179,44.66081351,290.8671001,1127.632445,832.4176872,1,,,,
557,-71653.6466,1022707.881,-66825.6146,1017879.849,106.9104887,106.9104887,2.064590705,61.84720701,42.88532,280.7180843,1086.851556,774.9461779,1,,,,
558,-71653.6466,1017879.849,-66825.6146,1013051.817,100.9803359,100.9803359,1.920083593,65.236761,41.25440809,270.872435,1045.990284,718.1830243,0.800000012,,,,
559,-71653.6466,1013051.817,-66825.6146,1008223.785,97.14351363,97.14351363,1.822469915,67.16740007,40.28457888,264.5022622,1020.149633,679.2021738,0,,,,
560,-71653.6466,1008223.785,-66825.6146,1003395.753,95.16440459,95.16440459,1.765357215,67.94177603,39.82381203,260.9916344,1006.644977,655.2264776,0,,,,
561,-71653.6466,1003395.753,-66825.6146,998567.7206,94.56502325,94.56502325,1.733698256,68.31410159,39.57763816,259.3642185,1000.518633,640.1217767,1,,,,
562,-71653.6466,998567.7206,-66825.6146,993739.6886,94.98209071,94.98209071,1.716167573,68.90430239,39.32779401,258.9181449,998.149,629.4740429,1,,,,
563,-71653.6466,993739.6886,-66825.6146,988911.6566,95.92274139,95.92274139,1.704242222,69.89241134,38.99588254,258.8405019,996.7253758,621.0793266,1,,,,
564,-71653.6466,988911.6566,-66825.6146,984083.6246,96.77454175,96.77454175,1.693573506,71.00476307,38.64088255,258.5797854,994.7852859,614.2283805,1,,,,
565,-71653.6466,984083.6246,-66825.6146,979255.5926,97.45641964,97.45641964,1.694308855,71.13863509,38.62513373,260.4330209,998.4071155,607.4225482,1,,,,
566,-66825.6146,1196517.033,-61997.5826,1191689.001,26.06491736,26.06491736,0.668748459,55.81903133,17.9679829,54.27766528,416.6554299,437.2344066,1,,,,
567,-66825.6146,1191689.001,-61997.5826,1186860.969,19.10828393,19.10828393,0.651462986,52.23785018,16.8580649,41.07567049,385.6984656,423.020713,0,0.017370247,0.183524445,0,0
568,-66825.6146,1186860.969,-61997.5826,1182032.937,28.7725746,28.7725746,0.787205511,27.89840488,27.18625122,64.74649405,437.9639497,541.5913948,1,,,,
569,-66825.6146,1182032.937,-61997.5826,1177204.905,66.9517472,66.9517472,0.85423414,28.33940681,31.58041833,76.76606224,537.1123988,625.8422727,1,,,,
570,-66825.6146,1177204.905,-61997.5826,1172376.873,308.6577011,308.6577011,1.245788539,28.83783064,44.66412123,61.94330573,1034.165719,714.1438919,4,0.999245115,0.997860694,1,1
571,-66825.6146,1172376.873,-61997.5826,1167548.841,247.6736291,247.6736291,1.182880275,31.80948634,42.70741261,75.98884027,940.3587277,731.6607284,1,,,,
572,-66825.6146,1167548.841,-61997.5826,1162720.809,58.66044503,58.66044503,0.925800833,23.60045834,42.91031185,94.77067317,614.3006381,822.0136486,2,0.060278474,0.538709455,0,0
573,-66825.6146,1162720.809,-61997.5826,1157892.777,41.37147464,41.37147464,0.960596729,24.56128554,44.09744081,122.7170735,649.7716455,842.2338432,2,0.104970426,0.650023966,0,0
574,-66825.6146,1157892.777,-61997.5826,1153064.745,56.81667896,56.81667896,1.166971599,35.92161088,38.31798716,184.1981086,799.3105247,760.1660343,1,,,,
575,-66825.6146,1153064.745,-61997.5826,1148236.713,65.34552594,65.34552594,1.219607626,41.8907219,36.4723246,215.2283498,851.5419852,713.9120293,4,,,,
576,-66825.6146,1148236.713,-61997.5826,1143408.681,73.53463639,73.53463639,1.198841889,51.63639702,33.41376071,205.0138157,813.9715698,649.7606429,0,,,,
577,-66825.6146,1143408.681,-61997.5826,1138580.649,78.34042858,78.34042858,1.21717296,56.45463804,32.19963273,185.3146198,781.6327061,622.7790336,0,,,,
578,-66825.6146,1138580.649,-61997.5826,1133752.617,85.59363313,85.59363313,1.27706149,58.4067673,32.56805128,176.3408124,784.1011293,610.1404161,2,,,,
579,-66825.6146,1133752.617,-61997.5826,1128924.585,96.50671123,96.50671123,1.365551154,58.98723916,33.88401309,174.809389,811.4780307,599.4728365,0,,,,
580,-66825.6146,1128924.585,-61997.5826,1124096.553,112.2043028,112.2043028,1.472378223,58.90686384,35.7359041,177.290544,856.5257038,590.4981159,2,,,,
581,-66825.6146,1124096.553,-61997.5826,1119268.521,137.6396119,137.6396119,1.598239377,58.51089337,38.09589949,181.8779023,922.7611869,591.2067048,0,,,,
582,-66825.6146,1119268.521,-61997.5826,1114440.489,189.482997,189.482997,1.769641815,57.5024875,41.76394211,188.5380049,1039.531085,615.9867476,2,,,,
583,-66825.6146,1114440.489,-61997.5826,1109612.457,298.7728446,298.7728446,2.049719166,54.54122689,48.55869981,199.4192529,1267.587283,685.03812,0,,,,
584,-66825.6146,1109612.457,-61997.5826,1104784.425,336.667723,336.667723,2.349249249,51.21228234,53.37542466,226.7488368,1403.204711,764.6376815,2,,,,
585,-66825.6146,1104784.425,-61997.5826,1099956.393,301.4031264,301.4031264,3.264735663,36.56728499,64.11237498,330.7577675,1598.817752,998.2568131,2,0.995328552,0.986801863,1,1
586,-66825.6146,1099956.393,-61997.5826,1095128.361,265.6731764,265.6731764,3.244880396,35.09480652,62.81314778,347.3026584,1562.305934,1036.878685,0,,,,
587,-66825.6146,1095128.361,-61997.5826,1090300.329,193.4554176,193.4554176,2.477472823,52.04397513,49.89030671,287.9129243,1266.05837,857.6903573,1,,,,
588,-66825.6146,1090300.329,-61997.5826,1085472.297,154.2362688,154.2362688,2.102634204,62.46083164,43.66860078,266.1496156,1123.22826,802.7794899,0,,,,
589,-66825.6146,1085472.297,-61997.5826,1080644.265,138.0451366,138.0451366,2.175550285,60.34158123,48.21548133,315.6711903,1183.323258,991.9697924,1,,,,
590,-66825.6146,1080644.265,-61997.5826,1075816.233,133.6283015,133.6283015,2.258862011,57.69342618,50.29868813,344.6979077,1231.111145,1125.886375,1,0.5947722,0.723754805,1,1
591,-66825.6146,1075816.233,-61997.5826,1070988.201,152.5935908,152.5935908,2.199936143,72.15838015,36.48892228,324.2731672,1246.589471,1098.091505,1,,,,
592,-66825.6146,1070988.201,-61997.5826,1066160.169,150.0261375,150.0261375,2.373230504,62.2365274,41.93613724,401.4962109,1391.224104,1117.337414,1,0.801241635,0.923105243,1,0
593,-66825.6146,1066160.169,-61997.5826,1061332.137,124.4278612,124.4278612,2.225510036,31.09538433,54.10958126,415.4129973,1334.408602,1087.125599,0,,,,
594,-66825.6146,1061332.137,-61997.5826,1056504.105,125.1211974,125.1211974,2.10438952,43.40716319,49.66966337,355.5811186,1237.840396,1002.410219,0.800000012,,,,
595,-66825.6146,1056504.105,-61997.5826,1051676.073,126.3220492,126.3220492,2.097660405,50.11052064,47.75335121,325.3646359,1192.331167,934.4855101,1,,,,
596,-66825.6146,1051676.073,-61997.5826,1046848.041,127.7913879,127.7913879,2.136023108,52.60103064,47.28138183,310.5300845,1176.825076,925.9753679,1,,,,
597,-66825.6146,1046848.041,-61997.5826,1042020.009,129.1428948,129.1428948,2.210680997,53.21865798,47.54351133,304.24829,1178.454927,940.6191645,1,,,,
598,-66825.6146,1042020.009,-61997.5826,1037191.977,128.6817294,128.6817294,2.257066317,54.19624544,47.30254433,301.1394597,1178.12862,936.7444744,1,,,,
599,-66825.6146,1037191.977,-61997.5826,1032363.945,133.2229757,133.2229757,2.40295401,54.46194341,47.69934134,306.7972048,1211.413932,954.8523516,1,,,,
600,-66825.6146,1032363.945,-61997.5826,1027535.913,157.446111,157.446111,2.937819632,50.147547,51.85810799,338.9023942,1365.195239,1100.210513,1,,,,
601,-66825.6146,1027535.913,-61997.5826,1022707.881,161.708766,161.708766,3.043670135,50.20472959,52.38894187,344.3581506,1393.434637,1119.550074,0,,,,
602,-66825.6146,1022707.881,-61997.5826,1017879.849,130.3937529,130.3937529,2.418887526,58.80569695,46.17258995,302.6375748,1202.24661,906.5406819,1,,,,
603,-66825.6146,1017879.849,-61997.5826,1013051.817,112.7476721,112.7476721,2.063790138,64.28053527,42.53297307,278.7946537,1094.204684,780.5088612,1,,,,
604,-66825.6146,1013051.817,-61997.5826,1008223.785,104.4742933,104.4742933,1.893430922,67.20449849,40.75315828,267.371284,1043.399522,716.2477638,1,,,,
605,-66825.6146,1008223.785,-61997.5826,1003395.753,100.0181656,100.0181656,1.80219044,68.73548611,39.82985386,261.5335988,1017.170201,678.7974253,1,,,,
606,-66825.6146,1003395.753,-61997.5826,998567.7206,97.78167644,97.78167644,1.749555245,69.65750359,39.29512293,258.3890182,1003.064424,655.292114,1,,,,
607,-66825.6146,998567.7206,-61997.5826,993739.6886,97.04021984,97.04021984,1.718988781,70.46357269,38.90968037,256.6681855,995.4437274,640.5786583,1,,,,
608,-66825.6146,993739.6886,-61997.5826,988911.6566,96.93333719,96.93333719,1.699305884,71.28278059,38.57756459,255.6312975,990.6454744,630.3935561,1,,,,
609,-66825.6146,988911.6566,-61997.5826,984083.6246,96.82115695,96.82115695,1.687728004,71.76894367,38.38468967,255.5605502,988.541993,622.023084,0,,,,
610,-61997.5826,1191689.001,-57169.5506,1186860.969,17.57131584,17.57131584,0.514479318,53.63721862,14.86017642,40.55747146,375.2317765,469.094669,0,0.001278141,0.051478745,0,0
611,-61997.5826,1186860.969,-57169.5506,1182032.937,23.51735368,23.51735368,0.629902434,22.39123399,26.74901958,68.93570524,382.7332654,636.914075,1,0.004267626,0.114133267,0,0
612,-61997.5826,1182032.937,-57169.5506,1177204.905,47.09432733,47.09432733,0.749348478,21.65465168,28.74472846,73.88571696,456.1866505,699.4049342,1,,,,
613,-61997.5826,1177204.905,-57169.5506,1172376.873,95.33916135,95.33916135,0.926029057,18.17830959,29.64488549,54.96359795,554.9180459,791.0687313,2,0.010873544,0.389582621,0,0
614,-61997.5826,1172376.873,-57169.5506,1167548.841,120.8494562,120.8494562,1.021283756,23.43006098,34.38658479,73.57255916,663.6400936,833.5380574,2,,,,
615,-61997.5826,1167548.841,-57169.5506,1162720.809,57.38490215,57.38490215,0.957139962,24.50642426,38.14298798,97.89274739,611.7346713,869.371485,2,,,,
616,-61997.5826,1162720.809,-57169.5506,1157892.777,47.04170912,47.04170912,1.004071575,27.1837568,43.21743733,118.4921695,666.3604196,866.8743091,2,,,,
617,-61997.5826,1157892.777,-57169.5506,1153064.745,45.06837164,45.06837164,1.241881664,23.38338973,48.94641545,113.6110712,757.1477097,895.9766134,2,0.3378072,0.688143185,0,0
618,-61997.5826,1153064.745,-57169.5506,1148236.713,57.12149581,57.12149581,1.226029495,35.81109519,42.36324358,147.4141702,772.8643573,816.4406048,0,,,,
619,-61997.5826,1148236.713,-57169.5506,1143408.681,71.09810512,71.09810512,1.197413569,49.48888693,35.24436245,173.8864905,769.6527013,734.5578155,0,,,,
620,-61997.5826,1143408.681,-57169.5506,1138580.649,77.92816979,77.92816979,1.226218651,53.69139492,33.81730178,173.5828101,768.3593195,718.1003066,2,,,,
621,-61997.5826,1138580.649,-57169.5506,1133752.617,85.62184054,85.62184054,1.279032512,55.57357431,33.82961392,171.4007757,778.9429391,709.738233,2,,,,
622,-61997.5826,1133752.617,-57169.5506,1128924.585,97.36576219,97.36576219,1.356479992,56.93279999,34.68182393,172.4894549,808.3550103,692.5191599,0,,,,
623,-61997.5826,1128924.585,-57169.5506,1124096.553,116.1920676,116.1920676,1.457394814,57.99449929,36.21006913,176.5473325,858.4916248,672.1500152,0,,,,
624,-61997.5826,1124096.553,-57169.5506,1119268.521,151.8303809,151.8303809,1.592642592,58.33945573,38.73693558,182.5044585,943.3081369,664.4743861,0,,,,
625,-61997.5826,1119268.521,-57169.5506,1114440.489,246.8033733,246.8033733,1.829512433,56.6223429,44.39996639,190.2997763,1139.116315,694.9524786,0,,,,
626,-61997.5826,1114440.489,-57169.5506,1109612.457,633.7098684,633.7098684,2.517239198,45.71737504,64.93976003,197.525151,1862.469049,862.2557673,2,,,,
627,-61997.5826,1109612.457,-57169.5506,1104784.425,807.8560934,807.8560934,2.891232523,39.88138707,74.97516878,208.4186261,2206.18037,956.0648644,0,0.999998259,0.999985398,1,1
628,-61997.5826,1104784.425,-57169.5506,1099956.393,328.7509211,328.7509211,2.500095798,50.19666716,54.79998595,252.0831472,1440.390428,842.0508276,0,,,,
629,-61997.5826,1099956.393,-57169.5506,1095128.361,225.5983449,225.5983449,2.421417547,53.20272319,50.28487457,267.551927,1284.202845,834.7704288,0,,,,
630,-61997.5826,1095128.361,-57169.5506,1090300.329,183.7808723,183.7808723,2.196409745,58.98759164,45.65962199,259.3368627,1176.399136,809.6042925,1,,,,
631,-61997.5826,1090300.329,-57169.5506,1085472.297,167.9655503,167.9655503,2.111774527,61.79397664,43.84968824,263.5253064,1143.784043,852.1948609,1,,,,
632,-61997.5826,1085472.297,-57169.5506,1080644.265,178.8165839,178.8165839,2.272306431,58.37023906,46.7144444,293.4548887,1214.183793,1020.921327,1,,,,
633,-61997.5826,1080644.265,-57169.5506,1075816.233,229.9770486,229.9770486,2.596901076,49.44663443,48.28783768,298.6806819,1301.297323,1233.824183,1,,,,
634,-61997.5826,1075816.233,-57169.5506,1070988.201,135.676739,135.676739,2.139576432,38.85870695,32.2727003,210.5540382,919.0821735,1369.563482,1,0.014786061,0.437967568,0,0
635,-61997.5826,1070988.201,-57169.5506,1066160.169,157.4406339,157.4406339,2.293268981,56.38475643,40.55018307,312.2617714,1230.930082,1175.072678,1,,,,
636,-61997.5826,1066160.169,-57169.5506,1061332.137,156.1451635,156.1451635,2.352263666,49.05425956,47.70739649,337.2933098,1293.681403,1120.411444,1,,,,
637,-61997.5826,1061332.137,-57169.5506,1056504.105,155.8954203,155.8954203,2.260965902,50.43393676,48.28196044,325.0361542,1268.637773,1054.392765,0,,,,
638,-61997.5826,1056504.105,-57169.5506,1051676.073,155.6720374,155.6720374,2.273054273,52.1276439,48.67150373,314.4069101,1253.565126,1024.908108,1,,,,
639,-61997.5826,1051676.073,-57169.5506,1046848.041,159.6719629,159.6719629,2.511494291,49.71529247,51.51974296,318.7275588,1293.892808,1098.613921,0,,,,
640,-61997.5826,1046848.041,-57169.5506,1042020.009,167.8198573,167.8198573,2.853821318,45.18993526,55.5082866,331.7211318,1366.813442,1223.2007,1,,,,
641,-61997.5826,1042020.009,-57169.5506,1037191.977,160.8010654,160.8010654,2.780053673,47.7519219,53.75556169,325.2448854,1334.67844,1166.624278,0,,,,
642,-61997.5826,1037191.977,-57169.5506,1032363.945,158.3088017,158.3088017,2.78425389,50.68116357,51.86724763,326.509461,1331.31881,1108.473166,1,,,,
643,-61997.5826,1032363.945,-57169.5506,1027535.913,210.8473771,210.8473771,3.951056032,39.41442746,61.30310751,402.8109263,1675.090842,1432.269012,1,,,,
644,-61997.5826,1027535.913,-57169.5506,1022707.881,221.2491265,221.2491265,4.193279498,37.4104975,63.13872485,418.3594137,1745.093567,1495.294513,20,0.996396577,0.998031899,1,1
645,-61997.5826,1022707.881,-57169.5506,1017879.849,150.3703119,150.3703119,2.735278069,55.6360001,49.19509086,321.893537,1303.376349,1021.928456,1,,,,
646,-61997.5826,1017879.849,-57169.5506,1013051.817,122.7536679,122.7536679,2.191036256,63.16330802,43.74576045,285.740706,1136.503355,834.5769778,0,,,,
647,-61997.5826,1013051.817,-57169.5506,1008223.785,110.5333356,110.5333356,1.968198298,66.52696665,41.43455145,271.1942928,1067.476936,750.8876605,1,,,,
648,-57169.5506,1191689.001,-52341.5186,1186860.969,37.51959539,37.51959539,0.802800275,41.34852507,25.2136626,89.16656131,497.9993306,592.9425671,1,,,,
649,-57169.5506,1186860.969,-52341.5186,1182032.937,41.42868872,41.42868872,0.877378124,35.45110312,25.93474622,101.5236508,530.693208,623.6052895,1,,,,
650,-57169.5506,1182032.937,-52341.5186,1177204.905,46.32207843,46.32207843,0.917635307,28.2679276,28.09852396,101.0478251,545.7572524,694.2932869,1,,,,
651,-57169.5506,1177204.905,-52341.5186,1172376.873,42.06871183,42.06871183,0.810833343,19.41445445,27.83611632,65.51865923,479.5755134,837.7791718,1,,,,
652,-57169.5506,1172376.873,-52341.5186,1167548.841,40.04427176,40.04427176,0.892858565,19.12440967,30.082558,74.06960727,498.4237413,902.7930993,0,0.017304516,0.303267159,0,0
653,-57169.5506,1167548.841,-52341.5186,1162720.809,45.63309677,45.63309677,0.9573893,25.9714919,32.46514725,95.85772475,559.0411562,891.2061231,1,0.036791746,0.363899477,0,0
654,-57169.5506,1162720.809,-52341.5186,1157892.777,58.07327575,58.07327575,1.050907222,37.80239954,36.24567459,124.2883991,656.9381978,828.6845912,2,,,,
